,user_id,block_num,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_DFA_alpha1_ExpRange,HRV_DFA_alpha1_ExpMean,HRV_DFA_alpha1_DimRange,HRV_DFA_alpha1_DimMean,HRV_DFA_alpha2,HRV_DFA_alpha2_ExpRange,HRV_DFA_alpha2_ExpMean,HRV_DFA_alpha2_DimRange,HRV_DFA_alpha2_DimMean,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSE,HRV_CMSE,HRV_RCMSE,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,n_back_score,cog_fatigue
0,1,3,718.7405857740586,28.653531343954036,4.727295996384863,28.260727040815706,,,,,13.971609869765945,13.999139502784576,0.039866304910408226,0.01943901617120871,717.0,28.1694,0.03928786610878661,38.5,0.0,12.552301255230125,8.851851851851851,164.0625,,0.0038574176830153076,0.011506336910416646,0.003910633932938726,0.0002449419308673119,2.9423201219373594,0.5894842005787122,0.2003467250839343,-5.544055786940328,9.898886473195446,38.95866281626882,0.25408691565927544,1211.5469770331758,3.9356611394385075,3.7903103682790995,613.3123811619087,0.4435146443514644,0.42794759825327516,0.6326530612244898,0.07692307692307693,51.03969754253308,51.13233790275255,50.95355291280653,47.161572052401745,0.5028950257216039,0.49710497427839584,7.020764861502366,6.980231277829061,0.5415384167297699,0.4584615832702302,28.669404854484345,26.378829271243188,0.5391942891512389,0.4608057108487611,20.871342960514507,19.294639960535406,1.3652260882223501,1.7693050032766258,2.1398577044794003,2.379015539086618,0.32437758131628697,0.7984384263907257,0.7447600438661386,0.7793789200830249,1.599931916321637,0.7527524558565415,0.9692116347742177,1.3228481393809284,6.431909252457699,0.9401207040449584,0.7617915819533627,1.4078694061203347,1.8291187902454293,1.2729538008769508,1.7538707658134123,2.0615542216459932,0.7603344626927081,0.97,0
1,1,2,678.979674796748,32.816179333009806,20.535988070553927,27.208036393985207,,,,,11.163533929536756,11.18322717690789,0.0483316077802083,0.016441631972088932,678.5,27.428099999999997,0.04042461311717022,37.0,0.0,6.910569105691057,8.785714285714286,125.0,,0.002546288195986768,0.010395104872300031,0.0036697266127988836,0.00014933831306703575,2.832664655738955,0.6202160391993231,0.21895145192805318,-5.607638112115729,7.907735772341258,45.64239223814276,0.17325419165327766,1133.888683647087,5.77186612605157,3.7615405309642163,1053.7671106851815,0.3943089430894309,0.38235294117647056,0.5384615384615384,0.08196721311475409,48.49884526558892,48.56581169621118,48.43129490994915,50.42016806722689,0.4884551141388005,0.5115448858611993,5.528243428959697,5.657397594387689,0.49475151809476153,0.5052484819052384,32.10420845168585,32.442992601040636,0.49456792603683214,0.5054320739631677,23.035208656740373,23.286840881194696,1.4978683641589496,0.9108009305951725,1.8190439761420922,0.992434453586829,0.6419545224467461,1.1844149256751835,1.1410690838767918,1.689409821350076,3.1898520925294527,0.5886542780754225,0.8581895097888372,1.0333071902603428,6.544242660466215,0.7062608394271916,0.6136732177978759,1.367517982879007,1.6694140339699943,1.199391537981447,1.6676891262253417,1.9119327003029452,0.4842996649597098,1.0,0
2,1,2,716.3974895397489,30.448968086565017,12.023323542891818,28.19949392568114,,,,,14.585015909337578,14.612063245780579,0.04250289613120647,0.0203588316853368,713.0,26.686799999999998,0.037428892005610094,37.0,0.0,15.481171548117153,8.535714285714286,156.25,,0.006210843152229828,0.03011807879597774,0.006969779982019961,0.00016900181500434564,4.32123809842976,0.69288405415898,0.1603438733012093,-4.9661716211326175,10.332289008218162,41.74255812407737,0.2475240970499705,1354.956893268731,4.040010697617528,3.8388955887048235,674.5615254687762,0.35564853556485354,0.3476394849785408,0.48148148148148145,0.03278688524590164,51.441241685144114,51.447488190241216,51.43378267946561,49.78540772532189,0.5444813146875246,0.45551868531247536,7.626015876161018,6.975242536200341,0.45201600716812607,0.5479839928318739,28.06441332541893,30.900321413247887,0.45735667194364593,0.542643328056354,20.56413642051875,22.399596780755278,1.5309326449644354,0.8103662733295955,1.7352248264405727,1.0471260847201964,0.5804288070550884,0.9036577916384648,0.3740650098558135,0.7266264905553083,0.95589294130545,1.122247794331387,0.8637701855097921,1.092381738917474,6.431219034400988,0.8783999711659621,0.660298757383785,1.460479855571525,1.8657569445728117,1.2351441791946935,1.7973640273920044,2.192154806808492,0.7272764425756338,0.92,0
3,1,1,758.2191780821918,29.60438532572519,19.773657089269168,23.090003501247182,,,,,16.28332855993595,16.32043159812718,0.039044627439529155,0.021475754017621036,758.0,31.1346,0.04107467018469657,40.0,0.0,21.00456621004566,8.76,125.0,,0.0014897161051674315,0.0033396496344982934,0.004332285178129336,0.00017152183602282394,0.7708748379164506,0.3578257600698707,0.4641813981592856,-5.4416601214170255,11.540287854926932,40.314264563327356,0.28625817635340856,1461.588966959862,3.4933499987277923,3.8717953659766775,563.327344244046,0.4292237442922374,0.4305555555555555,0.6021505376344086,0.014492753623188406,50.411805078929305,50.42074898008643,50.402406353825924,47.68518518518518,0.4612816165530603,0.5387183834469396,7.838079093181424,8.470469168013498,0.5448027626034561,0.4551972373965437,29.756263244511185,27.19935155486807,0.5384768102798194,0.46152318972018047,21.75856941698621,20.14390196724025,1.1618833640047226,1.5266985347437947,1.6596005130404639,2.6138229315011845,0.2359100510941267,1.0271473589759974,0.6826321898784531,0.9974347359560533,0.7068155829832694,1.3323355868080475,0.9622683084451804,1.574423394588998,6.393020811726684,1.028933931435604,0.8309058123495643,1.0969093394412057,1.202594813823529,1.3584197670036187,1.8231797514107877,2.435063303437502,0.6745249047142571,1.0,0
4,1,1,692.7540322580645,23.784967522183916,11.931344385881108,20.964849896361276,,,,,14.630537638068786,14.660041712573127,0.034333928659578766,0.02111938286433333,691.0,20.7564,0.03003820549927641,28.0,0.8064516129032258,13.709677419354838,5.276595744680851,78.125,,0.005747700165337312,0.02324420642736083,0.016930311917239715,0.0006786066009082271,1.3729343287344773,0.4987938812686574,0.3633049817673567,-4.078649659070621,10.366214907438104,31.892390182125204,0.32503725334603734,1038.6211201397937,3.076570422945925,3.7234272595966322,392.47673740550965,0.41935483870967744,0.4132231404958678,0.62,0.0547945205479452,50.34333212865921,50.36534282941562,50.32182946166339,50.0,0.5123981010383764,0.4876018989616236,7.420445278423748,7.23867211467268,0.5383333992421864,0.4616666007578138,23.399831565146908,21.669620076311222,0.5358551155404793,0.46414488445952057,17.358213119548434,16.155042683871347,1.2887674815177594,1.292085969892523,1.816224344111602,2.358219649715817,0.3486832872919542,0.9791812806687074,0.7344104178369463,1.230980438663769,2.1433951001712495,0.5838290226835752,1.0270034428149941,1.5117994428701846,6.0400098288492945,1.0164483732239105,0.8431379458962978,1.2485502353021996,1.2900303474668668,1.0724236466115271,1.8621016820453187,1.9425638109564232,0.8339076777018497,1.0,0
5,1,1,682.7622950819672,43.28383750257832,13.54436965392238,35.359636608722035,,,,,15.531595303602819,15.562545982761456,0.06339517840155774,0.022748173728220033,676.0,28.9107,0.04276730769230769,41.25,0.819672131147541,13.114754098360656,7.625,140.625,,0.009242270194964496,0.024470283723488424,0.002916481068209787,5.031257721037811e-05,8.390345471540787,0.667140648586404,0.07951289381936398,-5.837377503062082,11.00438179693809,60.237276978647245,0.18268391847856758,2082.480070688735,5.473935573137598,4.0255509638671105,1318.9398931294384,0.3319672131147541,0.31779661016949157,0.44,0.05357142857142857,50.81729022884126,50.8655214370095,50.76930797380004,53.38983050847458,0.6226479469114111,0.377352053088589,8.68395975490406,6.760360888210257,0.3811622021718487,0.6188377978281514,37.18949192008828,47.38640341414353,0.38896220214968524,0.6110377978503148,27.00434656031418,33.84651908148603,1.6442421519510206,1.4834976141337721,2.008382343023622,1.6733242918190816,0.20842805009096202,1.311228560164964,0.3909990665809593,1.3991324304305974,0.4633676100001827,0.7969594373685509,0.7266914515372394,0.7512109815147067,6.55753201224999,0.6494428149100979,0.4393395106276806,0.898890864304029,0.9685790323579352,0.8754289106959763,1.7988726584232115,1.7917942925808403,0.5850543937546392,0.97,0
6,1,2,756.7963800904978,27.61684574050546,5.47930026931729,27.227913470333323,,,,,17.803855557919828,17.844410226699278,0.036491778326427825,0.023525291645542543,756.0,28.1694,0.03726111111111111,37.0,0.904977375565611,22.171945701357465,8.185185185185185,109.375,,0.001749629530351312,0.02047420322069672,0.030595846950560654,0.0006135259639952585,0.6691824303403224,0.3831737767864523,0.5725998762274492,-3.486890999804585,12.617903477573636,36.954064105065335,0.3414483300591581,1464.8706629003455,2.928700807606069,3.87276939139709,432.90958955532517,0.416289592760181,0.40375586854460094,0.5813953488372093,0.06153846153846154,49.852796859666334,49.84634988456161,49.8591961852782,50.70422535211267,0.499003369900337,0.5009966300996631,8.913332069684989,8.931116401808254,0.42647871534817333,0.573521284651827,24.132976418152126,27.985751786975307,0.43405131776955375,0.5659486822304463,18.191317151096584,20.772182640069868,1.1431128925827012,1.7391307094190323,1.7036475774496331,2.3689302381470307,0.17799660460315253,0.9557522051071667,0.3615500813307093,0.9862532389635017,0.8909041307249357,1.1368306970344597,0.9747836686124769,1.5694746556222632,6.318126430630519,1.114143279195204,0.9562017159414409,1.4000183386945666,2.2457322984784427,1.4696588616011634,1.8074566592986911,2.775714565882341,0.8457450743230513,1.0,0
7,1,5,695.2418032786885,34.98881265099708,21.92921223134839,29.812442780330077,,,,,14.627191545552689,14.65731166899435,0.050326105947590405,0.02103899891602082,693.0,34.099799999999995,0.0492060606060606,46.0,1.639344262295082,7.786885245901639,9.384615384615385,156.25,,0.0065223620123031605,0.017606773961766777,0.004488294508968083,0.0002853759017351097,3.9228205561347624,0.609171778247892,0.1552892286381108,-5.406282491486907,10.364284475110615,48.48589014032561,0.21375877487480965,1578.7180362759511,4.678170524628342,3.905274680613379,907.3010484593568,0.3729508196721312,0.36016949152542377,0.5411764705882353,0.06557377049180328,50.21834061135371,50.212943677020924,50.22348411256803,53.813559322033896,0.6274739858821718,0.372526014117828,8.209926465077716,6.3258619116781105,0.46927225674764844,0.5307277432523516,33.21450717516509,35.322486546258766,0.4761851361995697,0.5238148638004302,24.193040109203686,25.374146140670938,1.5540461715580092,1.086770159421218,1.7983050933774571,1.4376414364937127,0.3533905549855157,1.0834929082892948,0.4408286123701364,1.171208363783541,0.452784510146921,0.9696942300965734,0.829058294017039,1.0169917603133565,6.5377011083923255,0.7045225100481922,0.6103594718494059,1.3968265146747096,1.8875527768860871,1.1523000765058693,1.6499755318813167,2.3627257055227524,0.5525513718793814,0.9,1
8,1,4,684.2056451612904,23.390239157417593,6.0204927136934785,22.45833796644946,,,,,10.28461371915478,10.305339699992773,0.03418597803574644,0.015031465747012872,683.0,22.238999999999997,0.032560761346998535,29.25,0.0,5.241935483870968,6.048780487804878,85.9375,,0.007664438074632575,0.02550494072220131,0.009605179340639163,0.0004854929124751185,2.655332068011561,0.5895725988106958,0.22203347216463057,-4.645452811344137,7.28697558429583,32.30481822275923,0.22556931087022947,739.5448016604803,4.4332271803379415,3.575934598672739,572.8583928040507,0.3870967741935484,0.3713080168776371,0.5227272727272727,0.046153846153846156,50.35532994923858,50.34861148036121,50.36170973761811,50.63291139240506,0.5220087269386818,0.47799127306131817,5.264932306793883,5.038066476450883,0.5026964258700454,0.49730357412995463,22.904467548783057,22.781278425765755,0.5036315146555818,0.4963684853444183,16.6182752698404,16.498011403399477,1.516969015988896,21.85726869499761,12.220113483882182,9.418827636675555,1.078331831992568,1.2224156161776334,0.31602771242563454,1.0727557346601644,1.1070309158889837,0.7232637636281763,0.9214413928146521,1.1946511417988,6.127232402793918,0.8574984722457403,0.7788506828044897,1.4254398227741454,1.8520905719321181,1.1868465516222155,1.6776665171227183,2.389541052722662,0.6414674443860383,0.95,1
9,1,6,687.1405622489959,35.572511152329426,16.81008602297566,32.043466128203995,,,,,11.18502743446244,11.194167682349661,0.05176890014453721,0.016277641066413093,687.0,31.1346,0.04531965065502183,41.0,0.0,5.622489959839357,8.892857142857142,117.1875,,0.005262200059184405,0.012651862559886833,0.003789752550769775,0.00021791671487666678,3.33844027819626,0.5771379116586515,0.17287651225274447,-5.57545455205365,7.915471877928743,49.34387311272983,0.1604144826622192,1227.04338421452,6.23385110498829,3.7958300281833974,1230.4094317127715,0.39357429718875503,0.3755274261603375,0.5617977528089888,0.045454545454545456,53.11926605504587,53.280674376008996,52.96802842227649,42.616033755274266,0.4899761490362922,0.5100238509637078,5.547366884588284,5.659716305961599,0.587119533588294,0.41288046641170606,37.809113969918464,31.706288249728928,0.5846767493957818,0.415323250604218,27.021309910351405,22.774120216145192,1.559793709520799,1.435519985034781,2.0899414472021687,2.311920437174593,0.27499072287390114,1.1969019505359468,0.22430574829038918,1.335767195419391,0.8518371886116372,1.0229669981256049,0.7991908332816182,0.8772258507342787,6.620434364308964,0.6619338256730105,0.5738533939075308,1.289094026230426,1.6629751929452201,1.1756022636179486,1.7760189967930267,1.8328412743629576,0.47951818867880003,0.92,1
